market,side,price,qty,total_value,fee,trade_type,time
ADA-USD,BUY,0.4084000000000000,36.0000000000000000,14.702400,0.0033080000000000,TRADE,2025-11-23T17:54:17.409Z
EIGEN-USD,BUY,0.5493000000000000,27.0000000000000000,14.831100,0.0033360000000000,TRADE,2025-11-23T17:54:04.252Z
1000SHIB-USD,BUY,0.0078970000000000,1800.0000000000000000,14.214600,0.0031980000000000,TRADE,2025-11-23T17:53:50.692Z
PENDLE-USD,BUY,2.2149000000000000,10.0000000000000000,22.149000,0.0049830000000000,TRADE,2025-11-23T17:53:36.562Z
AVNT-USD,BUY,0.3823000000000000,39.0000000000000000,14.909700,0.0033540000000000,TRADE,2025-11-23T17:53:23.288Z
SEI-USD,BUY,0.1324700000000000,110.0000000000000000,14.571700,0.0032780000000000,TRADE,2025-11-23T17:53:12.763Z
POPCAT-USD,SELL,0.0903900000000000,163.0000000000000000,14.733570,0.0033150000000000,TRADE,2025-11-23T17:48:56.477Z
SEI-USD,SELL,0.1322000000000000,110.0000000000000000,14.542000,0.0032710000000000,TRADE,2025-11-23T17:48:56.232Z
1000SHIB-USD,SELL,0.0078910000000000,1800.0000000000000000,14.203800,0.0031950000000000,TRADE,2025-11-23T17:48:56.038Z
ZRO-USD,SELL,1.2565000000000000,11.0000000000000000,13.821500,0.0031090000000000,TRADE,2025-11-23T17:48:56.010Z
1000SHIB-USD,BUY,0.0079210000000000,1800.0000000000000000,14.257800,0.0032080000000000,TRADE,2025-11-23T17:37:45.751Z
ZRO-USD,BUY,1.2626000000000000,11.0000000000000000,13.888600,0.0031240000000000,TRADE,2025-11-23T17:37:36.563Z
POPCAT-USD,BUY,0.0913700000000000,163.0000000000000000,14.893310,0.0033500000000000,TRADE,2025-11-23T17:37:29.132Z
SEI-USD,BUY,0.1324300000000000,110.0000000000000000,14.567300,0.0032770000000000,TRADE,2025-11-23T17:37:08.290Z
POPCAT-USD,SELL,0.0908800000000000,165.0000000000000000,14.995200,0.0033730000000000,TRADE,2025-11-23T17:33:35.882Z
MON-USD,SELL,0.0331000000000000,450.0000000000000000,14.895000,0.0033510000000000,TRADE,2025-11-23T17:33:35.872Z
ZRO-USD,SELL,1.2598000000000000,11.0000000000000000,13.857800,0.0031180000000000,TRADE,2025-11-23T17:33:35.745Z
SEI-USD,SELL,0.1322000000000000,110.0000000000000000,14.542000,0.0032710000000000,TRADE,2025-11-23T17:33:35.612Z
MON-USD,BUY,0.0330800000000000,450.0000000000000000,14.886000,0.0000000000000000,TRADE,2025-11-23T17:32:47.013Z
SEI-USD,BUY,0.1319400000000000,110.0000000000000000,14.513400,0.0032650000000000,TRADE,2025-11-23T17:27:43.987Z
POPCAT-USD,BUY,0.0903300000000000,165.0000000000000000,14.904450,0.0033530000000000,TRADE,2025-11-23T17:27:39.872Z
ZRO-USD,BUY,1.2588000000000000,11.0000000000000000,13.846800,0.0031150000000000,TRADE,2025-11-23T17:27:32.932Z
POPCAT-USD,SELL,0.0902600000000000,166.0000000000000000,14.983160,0.0033710000000000,TRADE,2025-11-23T17:12:58.150Z
SEI-USD,SELL,0.1325000000000000,110.0000000000000000,14.575000,0.0032790000000000,TRADE,2025-11-23T17:12:57.378Z
AVNT-USD,SELL,0.3860000000000000,38.0000000000000000,14.668000,0.0033000000000000,TRADE,2025-11-23T17:12:57.141Z
AVNT-USD,BUY,0.3854000000000000,38.0000000000000000,14.645200,0.0032950000000000,TRADE,2025-11-23T17:11:08.691Z
POPCAT-USD,BUY,0.0897400000000000,166.0000000000000000,14.896840,0.0033510000000000,TRADE,2025-11-23T17:11:04.063Z
SEI-USD,BUY,0.1323600000000000,110.0000000000000000,14.559600,0.0032750000000000,TRADE,2025-11-23T17:10:59.186Z
SEI-USD,SELL,0.1324000000000000,110.0000000000000000,14.564000,0.0032760000000000,TRADE,2025-11-23T17:09:16.093Z
POPCAT-USD,SELL,0.0895300000000000,166.0000000000000000,14.861980,0.0033430000000000,TRADE,2025-11-23T17:09:15.933Z
MON-USD,SELL,0.0330100000000000,450.0000000000000000,14.854500,0.0033420000000000,TRADE,2025-11-23T17:09:15.629Z
AVNT-USD,SELL,0.3855000000000000,38.0000000000000000,14.649000,0.0032960000000000,TRADE,2025-11-23T17:09:15.106Z
SEI-USD,BUY,0.1324500000000000,110.0000000000000000,14.569500,0.0032780000000000,TRADE,2025-11-23T17:07:50.224Z
POPCAT-USD,BUY,0.0896400000000000,166.0000000000000000,14.880240,0.0033480000000000,TRADE,2025-11-23T17:07:46.380Z
AVNT-USD,BUY,0.3858000000000000,38.0000000000000000,14.660400,0.0032980000000000,TRADE,2025-11-23T17:07:43.376Z
MON-USD,BUY,0.0329900000000000,450.0000000000000000,14.845500,0.0033400000000000,TRADE,2025-11-23T17:07:39.244Z
ZRO-USD,SELL,1.2624000000000000,11.0000000000000000,13.886400,0.0031240000000000,TRADE,2025-11-23T17:05:51.168Z
POPCAT-USD,SELL,0.0893300000000000,168.0000000000000000,15.007440,0.0033760000000000,TRADE,2025-11-23T17:05:50.902Z
MON-USD,SELL,0.0329000000000000,450.0000000000000000,14.805000,0.0033310000000000,TRADE,2025-11-23T17:05:50.900Z
AVNT-USD,SELL,0.3853000000000000,38.0000000000000000,14.641400,0.0032940000000000,TRADE,2025-11-23T17:05:50.687Z
ZRO-USD,BUY,1.2604000000000000,11.0000000000000000,13.864400,0.0031190000000000,TRADE,2025-11-23T17:03:51.242Z
POPCAT-USD,BUY,0.0884700000000000,168.0000000000000000,14.862960,0.0033440000000000,TRADE,2025-11-23T17:03:47.196Z
AVNT-USD,BUY,0.3852000000000000,38.0000000000000000,14.637600,0.0032930000000000,TRADE,2025-11-23T17:03:43.841Z
MON-USD,BUY,0.0329300000000000,450.0000000000000000,14.818500,0.0033340000000000,TRADE,2025-11-23T17:03:40.595Z
RESOLV-USD,SELL,0.1268000000000000,120.0000000000000000,15.216000,0.0034230000000000,TRADE,2025-11-23T16:43:00.492Z
MON-USD,SELL,0.0328300000000000,480.0000000000000000,15.758400,0.0035450000000000,TRADE,2025-11-23T16:43:00.291Z
POPCAT-USD,SELL,0.0886000000000000,165.0000000000000000,14.619000,0.0032890000000000,TRADE,2025-11-23T16:43:00.278Z
PENDLE-USD,SELL,2.2278000000000000,10.0000000000000000,22.278000,0.0050120000000000,TRADE,2025-11-23T16:43:00.063Z
MON-USD,BUY,0.0307300000000000,480.0000000000000000,14.750400,0.0033180000000000,TRADE,2025-11-23T14:15:50.971Z
POPCAT-USD,BUY,0.0898600000000000,165.0000000000000000,14.826900,0.0033360000000000,TRADE,2025-11-23T13:59:03.059Z
RESOLV-USD,BUY,0.1223000000000000,20.0000000000000000,2.446000,0.0005500000000000,TRADE,2025-11-23T13:58:58.711Z
RESOLV-USD,BUY,0.1222900000000000,100.0000000000000000,12.229000,0.0027510000000000,TRADE,2025-11-23T13:58:58.711Z
PENDLE-USD,BUY,2.2253000000000000,10.0000000000000000,22.253000,0.0050060000000000,TRADE,2025-11-23T13:58:55.349Z
PENDLE-USD,BUY,2.2238000000000000,11.0000000000000000,24.461800,0.0055030000000000,TRADE,2025-11-23T13:57:19.878Z
POPCAT-USD,BUY,0.0899300000000000,168.0000000000000000,15.108240,0.0033990000000000,TRADE,2025-11-23T13:57:19.438Z
RESOLV-USD,BUY,0.1222700000000000,20.0000000000000000,2.445400,0.0005500000000000,TRADE,2025-11-23T13:57:19.436Z
RESOLV-USD,BUY,0.1222600000000000,100.0000000000000000,12.226000,0.0027500000000000,TRADE,2025-11-23T13:57:19.436Z
POPCAT-USD,SELL,0.0895100000000000,168.0000000000000000,15.037680,0.0033830000000000,TRADE,2025-11-23T13:31:24.535Z
RESOLV-USD,SELL,0.1219000000000000,120.0000000000000000,14.628000,0.0032910000000000,TRADE,2025-11-23T13:31:21.250Z
PENDLE-USD,SELL,2.2173000000000000,11.0000000000000000,24.390300,0.0054870000000000,TRADE,2025-11-23T13:31:18.838Z
POPCAT-USD,BUY,0.0895100000000000,168.0000000000000000,15.037680,0.0033830000000000,TRADE,2025-11-23T13:22:45.548Z
MON-USD,BUY,0.0313200000000000,470.0000000000000000,14.720400,0.0033120000000000,TRADE,2025-11-23T13:22:45.534Z
PENDLE-USD,BUY,2.2190000000000000,11.0000000000000000,24.409000,0.0054920000000000,TRADE,2025-11-23T13:22:45.274Z
RESOLV-USD,BUY,0.1218800000000000,120.0000000000000000,14.625600,0.0032900000000000,TRADE,2025-11-23T13:22:45.187Z
ZORA-USD,BUY,0.0540080000000000,1100.0000000000000000,59.408800,0.0133660000000000,TRADE,2025-11-23T13:22:45.098Z
POPCAT-USD,SELL,0.0896900000000000,168.0000000000000000,15.067920,0.0033900000000000,TRADE,2025-11-23T13:19:45.341Z
ZORA-USD,SELL,0.0542380000000000,1100.0000000000000000,59.661800,0.0134230000000000,TRADE,2025-11-23T13:19:40.809Z
PENDLE-USD,SELL,2.2226000000000000,11.0000000000000000,24.448600,0.0055000000000000,TRADE,2025-11-23T13:19:40.784Z
MON-USD,SELL,0.0315800000000000,470.0000000000000000,14.842600,0.0033390000000000,TRADE,2025-11-23T13:19:40.749Z
RESOLV-USD,SELL,0.1219200000000000,120.0000000000000000,14.630400,0.0032910000000000,TRADE,2025-11-23T13:19:40.732Z
PENDLE-USD,SELL,2.2152000000000000,10.0000000000000000,22.152000,0.0049840000000000,TRADE,2025-11-23T13:12:56.622Z
MNT-USD,SELL,1.0090000000000000,14.0000000000000000,14.126000,0.0031780000000000,TRADE,2025-11-23T13:12:56.345Z
ZORA-USD,SELL,0.0542770000000000,1000.0000000000000000,54.277000,0.0122120000000000,TRADE,2025-11-23T13:12:56.081Z
MON-USD,SELL,0.0315300000000000,460.0000000000000000,14.503800,0.0032630000000000,TRADE,2025-11-23T13:12:56.081Z
POPCAT-USD,SELL,0.0893800000000000,165.0000000000000000,14.747700,0.0033180000000000,TRADE,2025-11-23T13:12:56.066Z
POPCAT-USD,BUY,0.0897300000000000,165.0000000000000000,14.805450,0.0033310000000000,TRADE,2025-11-23T13:10:49.470Z
PENDLE-USD,BUY,2.2177000000000000,10.0000000000000000,22.177000,0.0049890000000000,TRADE,2025-11-23T13:10:46.592Z
ZORA-USD,BUY,0.0542590000000000,1000.0000000000000000,54.259000,0.0122080000000000,TRADE,2025-11-23T13:10:44.695Z
MON-USD,BUY,0.0317100000000000,460.0000000000000000,14.586600,0.0032810000000000,TRADE,2025-11-23T13:10:44.677Z
RESOLV-USD,SELL,0.1218800000000000,120.0000000000000000,14.625600,0.0032900000000000,TRADE,2025-11-23T13:10:44.550Z
RESOLV-USD,BUY,0.1219300000000000,120.0000000000000000,14.631600,0.0032920000000000,TRADE,2025-11-23T13:10:44.288Z
MNT-USD,BUY,1.0108300000000000,14.0000000000000000,14.151620,0.0031840000000000,TRADE,2025-11-23T13:10:43.682Z
RESOLV-USD,SELL,0.1212800000000000,120.0000000000000000,14.553600,0.0032740000000000,TRADE,2025-11-23T13:04:53.345Z
MON-USD,SELL,0.0320000000000000,470.0000000000000000,15.040000,0.0033840000000000,TRADE,2025-11-23T13:04:53.086Z
POPCAT-USD,SELL,0.0898900000000000,164.0000000000000000,14.741960,0.0033160000000000,TRADE,2025-11-23T13:04:52.855Z
LINEA-USD,SELL,0.0097310000000000,1500.0000000000000000,14.596500,0.0032840000000000,TRADE,2025-11-23T13:04:52.647Z
RESOLV-USD,BUY,0.1221200000000000,120.0000000000000000,14.654400,0.0032970000000000,TRADE,2025-11-23T12:37:14.539Z
ASTER-USD,SELL,1.1402700000000000,13.0000000000000000,14.823510,0.0033350000000000,TRADE,2025-11-23T12:37:12.604Z
POPCAT-USD,BUY,0.0906700000000000,164.0000000000000000,14.869880,0.0033450000000000,TRADE,2025-11-23T12:37:12.592Z
LINEA-USD,BUY,0.0097670000000000,1500.0000000000000000,14.650500,0.0032960000000000,TRADE,2025-11-23T12:37:12.357Z
ASTER-USD,BUY,1.1405500000000000,13.0000000000000000,14.827150,0.0033360000000000,TRADE,2025-11-23T12:37:12.327Z
MON-USD,BUY,0.0314600000000000,470.0000000000000000,14.786200,0.0033260000000000,TRADE,2025-11-23T12:37:12.311Z
ASTER-USD,SELL,1.1367300000000000,13.0000000000000000,14.777490,0.0033240000000000,TRADE,2025-11-23T12:33:47.371Z
MON-USD,SELL,0.0315500000000000,470.0000000000000000,14.828500,0.0033360000000000,TRADE,2025-11-23T12:33:47.220Z
POPCAT-USD,SELL,0.0904900000000000,164.0000000000000000,14.840360,0.0033390000000000,TRADE,2025-11-23T12:33:47.206Z
LINEA-USD,SELL,0.0097120000000000,1500.0000000000000000,14.568000,0.0032770000000000,TRADE,2025-11-23T12:33:47.172Z
ZEC-USD,SELL,575.2610000000000000,0.1000000000000000,57.526100,0.0129430000000000,TRADE,2025-11-23T12:33:47.159Z
LINEA-USD,BUY,0.0097450000000000,1500.0000000000000000,14.617500,0.0032880000000000,TRADE,2025-11-23T12:30:33.811Z
MON-USD,BUY,0.0312500000000000,470.0000000000000000,14.687500,0.0033040000000000,TRADE,2025-11-23T12:30:32.246Z
POPCAT-USD,BUY,0.0905500000000000,164.0000000000000000,14.850200,0.0033410000000000,TRADE,2025-11-23T12:30:31.727Z
ZEC-USD,BUY,576.7770000000000000,0.1000000000000000,57.677700,0.0129770000000000,TRADE,2025-11-23T12:30:31.719Z
ASTER-USD,BUY,1.1372600000000000,13.0000000000000000,14.784380,0.0033260000000000,TRADE,2025-11-23T12:30:31.685Z
BERA-USD,SELL,1.0376000000000000,14.0000000000000000,14.526400,0.0032680000000000,TRADE,2025-11-23T12:23:40.521Z
ZORA-USD,SELL,0.0540370000000000,1000.0000000000000000,54.037000,0.0121580000000000,TRADE,2025-11-23T12:23:40.489Z
MON-USD,SELL,0.0313600000000000,470.0000000000000000,14.739200,0.0033160000000000,TRADE,2025-11-23T12:23:40.482Z
POPCAT-USD,SELL,0.0905800000000000,165.0000000000000000,14.945700,0.0033620000000000,TRADE,2025-11-23T12:23:40.262Z
BERA-USD,BUY,1.0291000000000000,14.0000000000000000,14.407400,0.0032410000000000,TRADE,2025-11-23T11:48:06.241Z
ZORA-USD,BUY,0.0523200000000000,1000.0000000000000000,52.320000,0.0117720000000000,TRADE,2025-11-23T11:48:05.686Z
POPCAT-USD,BUY,0.0898600000000000,165.0000000000000000,14.826900,0.0033360000000000,TRADE,2025-11-23T11:48:05.680Z
MON-USD,BUY,0.0308300000000000,470.0000000000000000,14.490100,0.0032600000000000,TRADE,2025-11-23T11:48:05.679Z
ZORA-USD,SELL,0.0521450000000000,1000.0000000000000000,52.145000,0.0117320000000000,TRADE,2025-11-23T11:24:44.263Z
TIA-USD,SELL,0.6149000000000000,24.0000000000000000,14.757600,0.0033200000000000,TRADE,2025-11-23T11:24:44.257Z
POPCAT-USD,SELL,0.0893100000000000,167.0000000000000000,14.914770,0.0033550000000000,TRADE,2025-11-23T11:24:44.247Z
POPCAT-USD,BUY,0.0892000000000000,167.0000000000000000,14.896400,0.0033510000000000,TRADE,2025-11-23T11:19:54.949Z
ZORA-USD,BUY,0.0519360000000000,1000.0000000000000000,51.936000,0.0116850000000000,TRADE,2025-11-23T11:19:53.755Z
TIA-USD,BUY,0.6123000000000000,24.0000000000000000,14.695200,0.0033060000000000,TRADE,2025-11-23T11:19:53.730Z
ZORA-USD,SELL,0.0520330000000000,1000.0000000000000000,52.033000,0.0117070000000000,TRADE,2025-11-23T11:18:07.120Z
MON-USD,SELL,0.0320800000000000,440.0000000000000000,14.115200,0.0031750000000000,TRADE,2025-11-23T11:18:07.113Z
POPCAT-USD,SELL,0.0890200000000000,166.0000000000000000,14.777320,0.0033240000000000,TRADE,2025-11-23T11:18:07.103Z
KAITO-USD,SELL,0.6469000000000000,22.0000000000000000,14.231800,0.0032020000000000,TRADE,2025-11-23T11:18:06.793Z
KAITO-USD,BUY,0.6544000000000000,22.0000000000000000,14.396800,0.0032390000000000,TRADE,2025-11-23T11:04:00.051Z
ZORA-USD,BUY,0.0521860000000000,1000.0000000000000000,52.186000,0.0117410000000000,TRADE,2025-11-23T11:03:59.317Z
POPCAT-USD,BUY,0.0897000000000000,166.0000000000000000,14.890200,0.0033500000000000,TRADE,2025-11-23T11:03:59.296Z
MON-USD,BUY,0.0337400000000000,440.0000000000000000,14.845600,0.0033400000000000,TRADE,2025-11-23T11:03:59.232Z
KAITO-USD,SELL,0.6258000000000000,23.0000000000000000,14.393400,0.0032380000000000,TRADE,2025-11-23T01:23:05.482Z
ZORA-USD,SELL,0.0522050000000000,1000.0000000000000000,52.205000,0.0117460000000000,TRADE,2025-11-23T01:23:05.469Z
MON-USD,SELL,0.0305700000000000,480.0000000000000000,14.673600,0.0033010000000000,TRADE,2025-11-23T01:23:05.165Z
ZORA-USD,BUY,0.0523090000000000,1000.0000000000000000,52.309000,0.0117690000000000,TRADE,2025-11-23T01:21:49.875Z
KAITO-USD,BUY,0.6268000000000000,23.0000000000000000,14.416400,0.0032430000000000,TRADE,2025-11-23T01:21:48.680Z
MON-USD,BUY,0.0303700000000000,480.0000000000000000,14.577600,0.0032790000000000,TRADE,2025-11-23T01:21:48.102Z
KAITO-USD,SELL,0.6238000000000000,23.0000000000000000,14.347400,0.0032280000000000,TRADE,2025-11-23T01:14:18.656Z
MON-USD,SELL,0.0302400000000000,490.0000000000000000,14.817600,0.0033330000000000,TRADE,2025-11-23T01:14:18.617Z
ZORA-USD,SELL,0.0523540000000000,1000.0000000000000000,52.354000,0.0117790000000000,TRADE,2025-11-23T01:14:18.466Z
AVNT-USD,SELL,0.4026000000000000,37.0000000000000000,14.896200,0.0033510000000000,TRADE,2025-11-23T01:14:18.439Z
KAITO-USD,BUY,0.6234000000000000,23.0000000000000000,14.338200,0.0032260000000000,TRADE,2025-11-23T01:12:15.015Z
MON-USD,BUY,0.0301900000000000,490.0000000000000000,14.793100,0.0033280000000000,TRADE,2025-11-23T01:12:14.660Z
ZORA-USD,BUY,0.0525220000000000,1000.0000000000000000,52.522000,0.0118170000000000,TRADE,2025-11-23T01:12:14.112Z
AVNT-USD,BUY,0.4014000000000000,37.0000000000000000,14.851800,0.0033410000000000,TRADE,2025-11-23T01:12:14.106Z
ZORA-USD,SELL,0.0528900000000000,1000.0000000000000000,52.890000,0.0119000000000000,TRADE,2025-11-23T00:57:22.642Z
MON-USD,SELL,0.0298900000000000,480.0000000000000000,14.347200,0.0032280000000000,TRADE,2025-11-23T00:57:22.624Z
WLFI-USD,SELL,0.1483900000000000,100.0000000000000000,14.839000,0.0033380000000000,TRADE,2025-11-23T00:57:22.588Z
AVNT-USD,SELL,0.3966000000000000,37.0000000000000000,14.674200,0.0033010000000000,TRADE,2025-11-23T00:57:21.844Z
ZORA-USD,BUY,0.0529690000000000,1000.0000000000000000,52.969000,0.0119180000000000,TRADE,2025-11-23T00:56:00.706Z
WLFI-USD,BUY,0.1483500000000000,100.0000000000000000,14.835000,0.0033370000000000,TRADE,2025-11-23T00:56:00.160Z
AVNT-USD,BUY,0.3986000000000000,37.0000000000000000,14.748200,0.0033180000000000,TRADE,2025-11-23T00:56:00.001Z
MON-USD,BUY,0.0300000000000000,480.0000000000000000,14.400000,0.0032400000000000,TRADE,2025-11-23T00:55:59.978Z
RESOLV-USD,SELL,0.1279100000000000,110.0000000000000000,14.070100,0.0031650000000000,TRADE,2025-11-23T00:50:39.369Z
WLFI-USD,BUY,0.1492500000000000,110.0000000000000000,16.417500,0.0036930000000000,TRADE,2025-11-23T00:50:39.165Z
ZRO-USD,BUY,1.2495000000000000,11.0000000000000000,13.744500,0.0030920000000000,TRADE,2025-11-23T00:50:38.962Z
TIA-USD,SELL,0.6155000000000000,24.0000000000000000,14.772000,0.0033230000000000,TRADE,2025-11-23T00:50:38.788Z
RESOLV-USD,BUY,0.1282900000000000,110.0000000000000000,14.111900,0.0031750000000000,TRADE,2025-11-23T00:27:28.076Z
ZRO-USD,SELL,1.2569000000000000,11.0000000000000000,13.825900,0.0031100000000000,TRADE,2025-11-23T00:27:28.012Z
TIA-USD,BUY,0.6184000000000000,24.0000000000000000,14.841600,0.0033390000000000,TRADE,2025-11-23T00:27:27.317Z
WLFI-USD,SELL,0.1503400000000000,110.0000000000000000,16.537400,0.0037200000000000,TRADE,2025-11-23T00:27:27.048Z
TON-USD,BUY,1.5327000000000000,11.0000000000000000,16.859700,0.0037930000000000,TRADE,2025-11-23T00:25:39.873Z
TIA-USD,SELL,0.6208000000000000,24.0000000000000000,14.899200,0.0033520000000000,TRADE,2025-11-23T00:25:39.848Z
WLFI-USD,BUY,0.1510900000000000,10.0000000000000000,1.510900,0.0003390000000000,TRADE,2025-11-23T00:25:39.650Z
WLFI-USD,BUY,0.1510900000000000,100.0000000000000000,15.109000,0.0033990000000000,TRADE,2025-11-23T00:25:39.650Z
RESOLV-USD,SELL,0.1285800000000000,110.0000000000000000,14.143800,0.0031820000000000,TRADE,2025-11-23T00:25:39.275Z
WLFI-USD,SELL,0.1523200000000000,110.0000000000000000,16.755200,0.0037690000000000,TRADE,2025-11-23T00:00:08.478Z
TIA-USD,BUY,0.6206000000000000,24.0000000000000000,14.894400,0.0033510000000000,TRADE,2025-11-23T00:00:08.172Z
TON-USD,SELL,1.5344000000000000,11.0000000000000000,16.878400,0.0037970000000000,TRADE,2025-11-23T00:00:07.676Z
RESOLV-USD,BUY,0.1279500000000000,110.0000000000000000,14.074500,0.0031660000000000,TRADE,2025-11-23T00:00:07.191Z
APEX-USD,BUY,0.7306200000000000,20.0000000000000000,14.612400,0.0032870000000000,TRADE,2025-11-22T23:58:25.326Z
WLFI-USD,BUY,0.1518400000000000,110.0000000000000000,16.702400,0.0037580000000000,TRADE,2025-11-22T23:58:25.213Z
TIA-USD,SELL,0.6202000000000000,24.0000000000000000,14.884800,0.0033490000000000,TRADE,2025-11-22T23:58:25.067Z
TON-USD,BUY,1.5320000000000000,11.0000000000000000,16.852000,0.0037910000000000,TRADE,2025-11-22T23:58:24.867Z
APEX-USD,SELL,0.7324400000000000,20.0000000000000000,14.648800,0.0032950000000000,TRADE,2025-11-22T23:21:59.118Z
TIA-USD,BUY,0.6207000000000000,24.0000000000000000,14.896800,0.0033510000000000,TRADE,2025-11-22T23:21:57.054Z
TON-USD,SELL,1.5403000000000000,11.0000000000000000,16.943300,0.0038120000000000,TRADE,2025-11-22T23:21:56.902Z
WLFI-USD,SELL,0.1545300000000000,110.0000000000000000,16.998300,0.0038240000000000,TRADE,2025-11-22T23:21:56.375Z
TON-USD,BUY,1.5418000000000000,11.0000000000000000,16.959800,0.0038150000000000,TRADE,2025-11-22T23:20:15.320Z
WLFI-USD,BUY,0.1552800000000000,110.0000000000000000,17.080800,0.0038430000000000,TRADE,2025-11-22T23:20:15.062Z
TIA-USD,SELL,0.6210000000000000,13.0000000000000000,8.073000,0.0018160000000000,TRADE,2025-11-22T23:20:15.053Z
TIA-USD,SELL,0.6211000000000000,10.0000000000000000,6.211000,0.0013970000000000,TRADE,2025-11-22T23:20:15.053Z
RESOLV-USD,SELL,0.1294000000000000,110.0000000000000000,14.234000,0.0032020000000000,TRADE,2025-11-22T23:20:14.877Z
TON-USD,SELL,1.5423000000000000,11.0000000000000000,16.965300,0.0038170000000000,TRADE,2025-11-22T23:10:09.701Z
TIA-USD,BUY,0.6251000000000000,23.0000000000000000,14.377300,0.0032340000000000,TRADE,2025-11-22T23:10:08.981Z
RESOLV-USD,BUY,0.1293500000000000,110.0000000000000000,14.228500,0.0032010000000000,TRADE,2025-11-22T23:10:08.922Z
WLFI-USD,SELL,0.1560000000000000,110.0000000000000000,17.160000,0.0038610000000000,TRADE,2025-11-22T23:10:08.437Z
RESOLV-USD,SELL,0.1295300000000000,110.0000000000000000,14.248300,0.0032050000000000,TRADE,2025-11-22T23:07:31.336Z
TIA-USD,SELL,0.6257000000000000,23.0000000000000000,14.391100,0.0032370000000000,TRADE,2025-11-22T23:07:31.304Z
WLFI-USD,BUY,0.1562800000000000,110.0000000000000000,17.190800,0.0038670000000000,TRADE,2025-11-22T23:07:31.073Z
TON-USD,BUY,1.5443000000000000,11.0000000000000000,16.987300,0.0038220000000000,TRADE,2025-11-22T23:07:31.048Z
WLFI-USD,SELL,0.1559100000000000,110.0000000000000000,17.150100,0.0038580000000000,TRADE,2025-11-22T23:06:42.188Z
TIA-USD,BUY,0.6276000000000000,23.0000000000000000,14.434800,0.0032470000000000,TRADE,2025-11-22T23:05:35.241Z
TON-USD,SELL,1.5460000000000000,11.0000000000000000,17.006000,0.0038260000000000,TRADE,2025-11-22T23:05:34.790Z
RESOLV-USD,BUY,0.1297200000000000,110.0000000000000000,14.269200,0.0032100000000000,TRADE,2025-11-22T23:05:34.332Z
TON-USD,BUY,1.5510000000000000,11.0000000000000000,17.061000,0.0038380000000000,TRADE,2025-11-22T22:54:49.149Z
WLFI-USD,BUY,0.1563600000000000,110.0000000000000000,17.199600,0.0038690000000000,TRADE,2025-11-22T22:54:48.982Z
ZRO-USD,BUY,1.2725000000000000,11.0000000000000000,13.997500,0.0031490000000000,TRADE,2025-11-22T22:54:48.968Z
TIA-USD,SELL,0.6317000000000000,24.0000000000000000,15.160800,0.0034110000000000,TRADE,2025-11-22T22:54:48.802Z
ZRO-USD,SELL,1.2591000000000000,11.0000000000000000,13.850100,0.0031160000000000,TRADE,2025-11-22T16:19:46.754Z
WLFI-USD,SELL,0.1478000000000000,110.0000000000000000,16.258000,0.0036580000000000,TRADE,2025-11-22T16:19:46.650Z
TIA-USD,BUY,0.6201000000000000,24.0000000000000000,14.882400,0.0033480000000000,TRADE,2025-11-22T16:19:46.034Z
TON-USD,SELL,1.5150000000000000,11.0000000000000000,16.665000,0.0037490000000000,TRADE,2025-11-22T16:19:45.913Z
BERA-USD,SELL,1.0198000000000000,14.0000000000000000,14.277200,0.0032120000000000,TRADE,2025-11-22T15:35:29.401Z
MNT-USD,BUY,0.9642300000000000,15.0000000000000000,14.463450,0.0032540000000000,TRADE,2025-11-22T15:35:29.199Z
AVNT-USD,SELL,0.3898000000000000,38.0000000000000000,14.812400,0.0033320000000000,TRADE,2025-11-22T15:35:28.988Z
KAITO-USD,SELL,0.6365000000000000,23.0000000000000000,14.639500,0.0032930000000000,TRADE,2025-11-22T15:35:28.981Z
KAITO-USD,BUY,0.6399000000000000,23.0000000000000000,14.717700,0.0033110000000000,TRADE,2025-11-22T15:06:55.464Z
MNT-USD,SELL,0.9612700000000000,15.0000000000000000,14.419050,0.0032440000000000,TRADE,2025-11-22T15:06:54.972Z
BERA-USD,BUY,1.0176000000000000,14.0000000000000000,14.246400,0.0032050000000000,TRADE,2025-11-22T15:06:54.898Z
AVNT-USD,BUY,0.3874000000000000,38.0000000000000000,14.721200,0.0033120000000000,TRADE,2025-11-22T15:06:54.659Z
LINEA-USD,SELL,0.0093840000000000,1500.0000000000000000,14.076000,0.0031670000000000,TRADE,2025-11-22T15:02:51.006Z
AVNT-USD,SELL,0.3862000000000000,38.0000000000000000,14.675600,0.0033020000000000,TRADE,2025-11-22T15:02:50.614Z
WLFI-USD,BUY,0.1451300000000000,110.0000000000000000,15.964300,0.0035910000000000,TRADE,2025-11-22T15:02:50.558Z
WLD-USD,BUY,0.5975000000000000,25.0000000000000000,14.937500,0.0033600000000000,TRADE,2025-11-22T15:02:50.484Z
AVNT-USD,BUY,0.3885000000000000,38.0000000000000000,14.763000,0.0033210000000000,TRADE,2025-11-22T14:58:48.456Z
LINEA-USD,BUY,0.0094200000000000,1500.0000000000000000,14.130000,0.0031790000000000,TRADE,2025-11-22T14:58:48.402Z
WLD-USD,SELL,0.5996000000000000,25.0000000000000000,14.990000,0.0033720000000000,TRADE,2025-11-22T14:58:47.870Z
WLFI-USD,SELL,0.1451900000000000,110.0000000000000000,15.970900,0.0035930000000000,TRADE,2025-11-22T14:58:47.708Z
